Plant ID Alpha,Plant ID Numeric,Band #,Date,start_date,leaf_age_,Volume,Color,Dead,ants,spiders,beetle,other prey,Mosquito,Stage 1,Stage 2,Stage 3,Stage 4,Midges,Snot,Mites,Rotifers,Bodo,Colpoda,Chrysomonads,,,,,,,,,,,,,,,,,,,,,,,
D,25,1647,1/26/2005,12/1/2004,56,16.5,milky yellow,47,47,0,0,,5,0,0,1,4,1,0,5,0,7700,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,25,1647,2/9/2005,12/1/2004,70,17,milky,110,110,0,0,,5,0,1,3,1,1,0,0,0,0,0,32,,,,,,,,,,,,,,,,,,,,,,,
D,25,1647,2/23/2005,12/1/2004,84,15,milky yellow,163,163,0,0,,5,0,0,0,5,0,0,25,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,25,1647,3/9/2005,12/1/2004,98,20,milky,179,179,0,0,,5,0,0,0,5,5,0,20,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,25,1647,3/23/2005,12/1/2004,112,17.5,milky,28,28,0,0,,4,0,0,0,4,12,0,20,0,292,0,536,,,,,,,,,,,,,,,,,,,,,,,
D,25,1647,4/6/2005,12/1/2004,126,15,clear,17,17,0,0,,0,0,0,0,0,24,0,20,0,338,0,28,,,,,,,,,,,,,,,,,,,,,,,
D,25,1647,4/20/2005,12/1/2004,140,12.5,clear,8,8,0,0,,6,4,1,1,0,22,0,7,5,578,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,25,1647,5/4/2005,12/1/2004,154,17.5,clear,"0, 1 beetle",0,0,1,,9,5,2,1,1,20,0,0,4,9,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,25,1647,5/18/2005,12/1/2004,168,16,clear,0,0,0,0,,9,3,2,1,3,17,0,2,7,78,0,151,,,,,,,,,,,,,,,,,,,,,,,
D,25,1647,6/1/2005,12/1/2004,182,12,clear,0,0,0,0,,14,6,2,2,4,25,0,5,12,391,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,25,1647,6/15/2005,12/1/2004,196,17.5,clear,0,0,0,0,,5,1,1,1,2,17,0,3,0,21,0,2,,,,,,,,,,,,,,,,,,,,,,,
D,25,1647,6/30/2005,12/1/2004,211,15,clear,0,0,0,0,,6,4,0,1,1,8,0,0,0,33,0,106,,,,,,,,,,,,,,,,,,,,,,,
D,25,1647,7/13/2005,12/1/2004,224,16,clear,0,0,0,0,,5,3,1,0,1,12,0,0,0,3,0,40,,,,,,,,,,,,,,,,,,,,,,,
D,26,16,4/18/2004,4/18/2004,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D,26,16,4/30/2004,4/18/2004,12,10,clear,11,11,0,0,,9,0,9,0,0,0,0,11,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,26,16,5/13/2004,4/18/2004,25,7.5,light yellow,54,54,0,0,,15,6,2,3,4,0,0,31,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,26,16,6/1/2004,4/18/2004,44,5,clear,14,14,0,0,,0,0,0,0,0,0,0,62,164,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,26,16,6/15/2004,4/18/2004,58,14,milky,2,2,0,0,,3,1,1,0,1,1,0,9,11,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,26,16,6/29/2004,4/18/2004,72,13,clear,3,3,0,0,,4,0,2,1,1,2,0,8,6,1,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,26,16,7/14/2004,4/18/2004,87,13,clear,1 beetle,0,0,1,,1,1,0,0,0,0,0,3,6,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,26,16,7/27/2004,4/18/2004,100,13,clear,0,0,0,0,,1,0,0,1,0,1,0,30,5,33,0,66,,,,,,,,,,,,,,,,,,,,,,,
D,26,16,8/11/2004,4/18/2004,115,14,clear,0,0,0,0,,0,0,0,0,0,0,0,0,5,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,26,16,8/25/2004,4/18/2004,129,was 10,clear,0,0,0,0,,1,0,0,1,0,1,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,26,16,9/8/2004,4/18/2004,143,15,clear,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,4,0,,,,,,,,,,,,,,,,,,,,,,,
D,26,16,9/22/2004,4/18/2004,157,12.5,clear,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,7,23,,,,,,,,,,,,,,,,,,,,,,,
D,26,16,10/6/2004,4/18/2004,171,13,clear,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,11,,,,,,,,,,,,,,,,,,,,,,,
D,26,16,10/20/2004,4/18/2004,185,12.5,clear,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,
D,26,16,11/3/2004,4/18/2004,199,11,clear,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,6,2,,,,,,,,,,,,,,,,,,,,,,,
D,26,16,11/17/2004,4/18/2004,213,10,clear,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,18,74,,,,,,,,,,,,,,,,,,,,,,,
D,26,16,12/1/2004,4/18/2004,227,10,clear,0,0,0,0,,0,0,0,0,0,1,0,0,0,2,10,27,,,,,,,,,,,,,,,,,,,,,,,
D,26,16,12/15/2004,4/18/2004,241,9,clear,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,84,0,,,,,,,,,,,,,,,,,,,,,,,
D,26,16,12/29/2004,4/18/2004,255,10,clear,0,0,0,0,,15,15,0,0,0,0,0,0,0,5,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,26,16,1/10/2005,4/18/2004,267,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,29,812,8/11/2004,8/11/2004,0,17.5,milky,"0, 1 fly, 1 mosquito",0,0,0,,150,150,0,0,0,0,0,20,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,29,812,8/25/2004,8/11/2004,14,33,milky,"98, 1 spider",98,1,0,,77,1,26,50,0,0,0,80,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,29,812,9/8/2004,8/11/2004,28,34,milky,15,15,0,0,,65,0,2?,25,40,0,0,200,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,29,812,9/22/2004,8/11/2004,42,32.5,milky,"0, 1 worm",0,0,0,,59,1,3,25,30,2,0,100,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,29,812,10/6/2004,8/11/2004,56,31,tan,1 large ant,1,0,0,,48,0,6,19,23,5,0,4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,29,812,10/20/2004,8/11/2004,70,35.5,lt milk,0,0,0,0,,46,1,1,26,18,2,0,9,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,
D,29,812,11/3/2004,8/11/2004,84,32.5,clear,0,0,0,0,,38,1,0,22,15,5,0,10,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,29,812,11/17/2004,8/11/2004,98,35,lt milk,0,0,0,0,,34,1,0,18,15,3,0,8,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,
D,29,812,12/1/2004,8/11/2004,112,35,clear,0,0,0,0,,11,0,0,7,4,2,0,4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,29,812,12/15/2004,8/11/2004,126,35,clear,"0, 1 small leafhopper",0,0,0,sm. Leafhopper,4,0,0,2,2,4,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,29,812,12/29/2004,8/11/2004,140,35,clear,0,0,0,0,,3,0,0,2,1,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,29,812,1/10/2005,8/11/2004,152,32,clear,1,1,0,0,,3,0,0,2,1,3,0,0,6,0,0,5,,,,,,,,,,,,,,,,,,,,,,,
D,29,812,1/26/2005,8/11/2004,168,33,clear,1,1,0,0,,3,0,2,1,0,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,29,812,2/9/2005,8/11/2004,182,35,clear,0,0,0,0,,3,0,0,2,1,3,0,6,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,29,812,2/23/2005,8/11/2004,196,35,clear,"0, 1 beetle",0,0,1,,3,0,0,2,1,6,0,0,0,0,0,26,,,,,,,,,,,,,,,,,,,,,,,
D,29,812,3/9/2005,8/11/2004,210,35,clear,0,0,0,0,,3,0,0,1,2,5,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,29,812,3/23/2005,8/11/2004,224,36,clear,0,0,0,0,,3,0,0,1,2,4,0,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,29,812,4/6/2005,8/11/2004,238,32.5,clear,0,0,0,0,,2,0,0,0,2,8,0,1,1,0,0,3,,,,,,,,,,,,,,,,,,,,,,,
D,29,812,4/20/2005,8/11/2004,252,31,clear,"0, 1 sm fly",0,0,0,,9,6,0,0,3,8,0,0,0,0,0,76,,,,,,,,,,,,,,,,,,,,,,,
D,29,812,5/4/2005,8/11/2004,266,34,clear,0,0,0,0,,13,12,0,0,1,3,0,0,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,
D,29,812,5/18/2005,8/11/2004,280,33,clear,0,0,0,0,,17,16,0,0,1,6,0,0,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,
D,29,812,6/1/2005,8/11/2004,294,30,clear,0,0,0,0,,22,20,2,0,0,2,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,29,812,6/15/2005,8/11/2004,308,29,clear,1,1,0,0,,5,3,1,1,0,4,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,
D,29,812,6/30/2005,8/11/2004,323,25,clear,0,0,0,0,,16,11,2,1,2,5,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,29,812,7/13/2005,8/11/2004,336,0,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,29,1522,11/3/2004,11/3/2004,0,3,lt milk,3,3,0,0,,56,56,0,0,0,0,0,15,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,29,1522,11/17/2004,11/3/2004,14,10,milky!,6,6,0,0,,40,40,0,0,0,4,0,0,0,4,0,5,,,,,,,,,,,,,,,,,,,,,,,
D,29,1522,12/1/2004,11/3/2004,28,24.5,milky,"10, 1 spider, 1 fly",10,1,0,,37,0,35,2,0,9,0,0,0,2,0,24,,,,,,,,,,,,,,,,,,,,,,,
D,29,1522,12/15/2004,11/3/2004,42,25,clear,"6, 1 tick",6,0,0,tick,27,0,22,5,0,6,0,0,0,0,37,0,,,,,,,,,,,,,,,,,,,,,,,
D,29,1522,12/29/2004,11/3/2004,56,30,lt milk,9,9,0,0,,17,3,14,0,0,9,0,0,0,7,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,29,1522,1/10/2005,11/3/2004,68,13,yellow milk,"5, 1 sm spider, 1 caterpillar (2 cm)",5,1,0,,19,0,5,14,0,16,0,1,8,1,9,4,,,,,,,,,,,,,,,,,,,,,,,
D,29,1522,1/26/2005,11/3/2004,84,13,milky,1,1,0,0,,17,0,0,4,13,19,0,2,0,0,0,424,,,,,,,,,,,,,,,,,,,,,,,
D,29,1522,2/9/2005,11/3/2004,98,12,milky,"0, 1 dead tick",0,0,0,,18,0,2,7,9,15,0,4,1,0,0,222,,,,,,,,,,,,,,,,,,,,,,,
D,29,1522,2/23/2005,11/3/2004,112,10,milky,"0, 1 tick/mite",0,0,0,,15,0,0,8,7,15,0,4,0,0,0,524,,,,,,,,,,,,,,,,,,,,,,,
D,29,1522,3/9/2005,11/3/2004,126,9,milky,0,0,0,0,,13,0,0,6,7,10,0,0,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,
D,29,1522,3/23/2005,11/3/2004,140,10,clear,"0, 3 mosq",0,0,0,,12,0,1,3,8,11,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,29,1522,4/6/2005,11/3/2004,154,2,clear,0,0,0,0,,7,0,2,1,4,6,0,0,1,39,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,29,1522,4/20/2005,11/3/2004,168,2.5,clear,1,1,0,0,,5,2,0,1,2,20,0,0,9,3,0,1,,,,,,,,,,,,,,,,,,,,,,,
D,29,1522,5/4/2005,11/3/2004,182,2,clear,0,0,0,0,,4,1,0,0,3,9,0,0,0,71,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,29,1522,5/18/2005,11/3/2004,196,2,clear,0,0,0,0,,3,0,1,0,2,10,0,0,3,4,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,29,1522,6/1/2005,11/3/2004,210,2,clear,0,0,0,0,,6,4,0,0,2,4,0,0,5,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,29,1522,6/15/2005,11/3/2004,224,2,clear,0,0,0,0,,7,5,0,0,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,29,1522,6/30/2005,11/3/2004,239,1.5,clear,"0, 1 dead #2 mosquito",0,0,0,,2,0,1,0,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,29,1522,7/13/2005,11/3/2004,252,2,clear,0,0,0,0,,1,0,0,1,0,3,0,0,1,10,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,32,1648,12/1/2004,12/1/2004,0,4.5,clear,0,0,0,0,,2,2,0,0,0,15,0,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,32,1648,12/15/2004,12/1/2004,14,8.5,milky,0,0,0,0,,2,0,2,0,0,7,0,3,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,32,1648,12/29/2004,12/1/2004,28,10,lt milk,7,7,0,0,,2,0,2,0,0,6,0,1,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,32,1648,1/10/2005,12/1/2004,40,9.5,yellow milk,160,160,0,0,,2,0,0,2,0,3,0,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,32,1648,1/26/2005,12/1/2004,56,10,milky yellow,142,142,0,0,,2,0,0,2,0,6,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,32,1648,2/9/2005,12/1/2004,70,10,milk thick,8,8,0,0,,2,0,0,1,1,8,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,32,1648,2/23/2005,12/1/2004,84,9.5,milky,4,4,0,0,,2,0,0,0,2,6,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,32,1648,3/9/2005,12/1/2004,98,16,tannish,4,4,0,0,,1,0,0,0,1,7,0,0,4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,32,1648,3/23/2005,12/1/2004,112,20,milk,2,2,0,0,,1,0,0,0,1,14,0,0,1,0,0,26,,,,,,,,,,,,,,,,,,,,,,,
D,32,1648,4/6/2005,12/1/2004,126,8,clear,0,0,0,0,,0,0,0,0,0,17,0,1,6,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,32,1648,4/20/2005,12/1/2004,140,7,milky,0,0,0,0,,0,0,0,0,0,22,0,2,16,0,0,522,,,,,,,,,,,,,,,,,,,,,,,
D,32,1648,5/4/2005,12/1/2004,154,8,clear,3,3,0,0,,1,0,1,0,0,17,0,4,31,1960,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,32,1648,5/18/2005,12/1/2004,168,9.5,clear,2,2,0,0,,1,0,0,0,1,33,0,7,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,32,1648,6/1/2005,12/1/2004,182,7,clear ,0,0,0,0,,0,0,0,0,0,7,0,12,6,397,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,32,1648,6/15/2005,12/1/2004,196,9.5,clear,"2, 2 spiders",2,2,0,,0,0,0,0,0,8,0,7,7,961,5,0,,,,,,,,,,,,,,,,,,,,,,,
D,32,1648,6/30/2005,12/1/2004,211,8.5,clear,3,3,0,0,,0,0,0,0,0,1,0,8,18,114,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,32,1648,7/13/2005,12/1/2004,224,8,clear,1,1,0,0,,0,0,0,0,0,7,0,14,0,100,0,3,,,,,,,,,,,,,,,,,,,,,,,
D,33,15,4/18/2004,4/18/2004,0,1,clear,2,2,0,0,,18,0,18,0,0,0,0,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,33,15,4/30/2004,4/18/2004,12,14,"cloudy, brown",20,20,0,0,,16,0,16,0,0,0,0,15,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,33,15,5/13/2004,4/18/2004,25,12,tan,93 + 1 beetle,93,0,1,,33,18,1,6,8,0,0,9,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,33,15,6/1/2004,4/18/2004,44,7.5,yellowish,28,28,0,0,,17,0,2,12,3,0,0,37,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,33,15,6/15/2004,4/18/2004,58,15,tan,1 spider,0,1,0,,1,0,0,0,1,0,0,110,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,33,15,6/29/2004,4/18/2004,72,16,tan,0,0,0,0,,4,0,0,1,3,0,0,14,0,15,16,1,,,,,,,,,,,,,,,,,,,,,,,
D,33,15,7/14/2004,4/18/2004,87,13,clear,0,0,0,0,,4,0,2,0,2,0,0,60,1,2,1,42,,,,,,,,,,,,,,,,,,,,,,,
D,33,15,7/27/2004,4/18/2004,100,15,clear,drowning beetle,0,0,1,,0,0,0,0,0,1,0,0,11,6,0,35,,,,,,,,,,,,,,,,,,,,,,,
D,33,15,8/11/2004,4/18/2004,115,14,tan,1 lg beetle,0,0,1,,10,5,3,1,1,0,0,3,4,96,90,144,,,,,,,,,,,,,,,,,,,,,,,
D,33,15,8/25/2004,4/18/2004,129,4.5,brown,0,0,0,0,,2,0,0,1,1,0,0,0,4,0,0,5,,,,,,,,,,,,,,,,,,,,,,,
D,33,15,9/8/2004,4/18/2004,143,2,brown,0,0,0,0,,0,0,0,0,0,0,1,0,1,33,2,47,,,,,,,,,,,,,,,,,,,,,,,
D,34,1306,10/6/2004,10/6/2004,0,1.5,milky,0,0,0,0,,37,37,0,0,0,0,0,12,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,34,1306,10/20/2004,10/6/2004,14,20.5,milky,24,24,0,0,,59,57,2,0,0,0,0,21,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,34,1306,11/3/2004,10/6/2004,28,19,clear,35,35,0,0,,31,1,1,27,2,0,0,150,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,34,1306,11/17/2004,10/6/2004,42,20,milky,5,5,0,0,,26,0,2,19,5,0,0,200,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,34,1306,12/1/2004,10/6/2004,56,22,clear,4,4,0,0,,28,0,1,11,16,2,0,49,0,0,0,57,,,,,,,,,,,,,,,,,,,,,,,
D,34,1306,12/15/2004,10/6/2004,70,21,clear,3,3,0,0,,18,0,1,5,12,2,0,10,0,539,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,34,1306,12/29/2004,10/6/2004,84,21.5,clear,3,3,0,0,,21,0,2,10,9,2,0,10,0,381,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,34,1306,1/10/2005,10/6/2004,96,20,clear,"3, 1 millipede",3,0,0,,19,0,0,7,12,4,0,0,0,2750,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,34,1306,1/26/2005,10/6/2004,112,19,clear,4,4,0,0,,17,0,0,7,10,3,0,0,0,446,0,31,,,,,,,,,,,,,,,,,,,,,,,
D,34,1306,2/9/2005,10/6/2004,126,20,clear,3,3,0,0,,14,0,1,1,12,9,0,0,0,0,0,3850,,,,,,,,,,,,,,,,,,,,,,,
D,34,1306,2/23/2005,10/6/2004,140,19,clear,2,2,0,0,,15,0,0,2,13,7,0,4,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,34,1306,3/9/2005,10/6/2004,154,20,clear,2,2,0,0,,14,0,0,1,13,6,0,0,0,49,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,34,1306,3/23/2005,10/6/2004,168,20,clear,"1, 1 mosq",1,0,0,,9,0,0,1,8,10,0,3,0,51,0,13,,,,,,,,,,,,,,,,,,,,,,,
D,34,1306,4/6/2005,10/6/2004,182,19,clear,"1, 1 live beetle",1,0,1,,3,0,0,0,3,11,0,4,0,2,0,4,,,,,,,,,,,,,,,,,,,,,,,
D,34,1306,4/20/2005,10/6/2004,196,17.5,clear,"0, 1 bug",0,0,1,,2,1,0,0,1,18,0,0,0,0,0,130,,,,,,,,,,,,,,,,,,,,,,,
D,34,1306,5/4/2005,10/6/2004,210,18,clear,"0, 1 worm",0,0,0,,2,1,0,1,0,14,0,0,0,8,27,38,,,,,,,,,,,,,,,,,,,,,,,
D,34,1306,5/18/2005,10/6/2004,224,17,tan,1,1,0,0,,12,4,2,0,6,26,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,34,1306,6/1/2005,10/6/2004,238,16.5,lt tan clear,"1, 1 lg black mite",1,0,0,,7,4,2,0,1,15,0,0,0,0,0,220,,,,,,,,,,,,,,,,,,,,,,,
D,34,1306,6/15/2005,10/6/2004,252,17.5,clear,1,1,0,0,,4,0,2,0,2,0,0,0,0,31,11,20,,,,,,,,,,,,,,,,,,,,,,,
D,34,1306,6/30/2005,10/6/2004,267,17.5,clear,0,0,0,0,,0,0,0,0,0,0,0,0,2,0,11,0,,,,,,,,,,,,,,,,,,,,,,,
D,34,1306,7/13/2005,10/6/2004,280,17.5,milky,"0, 1 mite",0,0,0,,0,0,0,0,0,0,0,0,2,10,12,9,,,,,,,,,,,,,,,,,,,,,,,
D,36,1520,11/3/2004,11/3/2004,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,NO SAMPLE,,,,,,,,,,,,,,,,,,,,,,,,,,
D,36,1520,11/17/2004,11/3/2004,14,4,milky,"0, 2 small bugs",0,0,2,,8,3,5,0,0,2,0,18,0,101,0,146,,,,,,,,,,,,,,,,,,,,,,,
D,36,1520,12/1/2004,11/3/2004,28,6,yellow milk,"9, 1 lg ant, 1 beetle",10,0,1,,7,0,0,4,3,11,0,4,4,1212,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,36,1520,12/15/2004,11/3/2004,42,4,yellow milk,0,0,0,0,,7,0,0,2,5,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,36,1520,12/29/2004,11/3/2004,56,5,lt milk,0,0,0,0,,3,0,0,0,3,1,0,1,0,7,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,36,1520,1/10/2005,11/3/2004,68,4,milky,0,0,0,0,,5,0,0,2,3,0,0,0,0,15,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,36,1520,1/26/2005,11/3/2004,84,4,clear,"0, 1 spider",0,1,0,,4,0,0,1,3,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,36,1520,2/9/2005,11/3/2004,98,6,clear,"0, 1 fly",0,0,0,,5,0,0,1,4,6,0,0,0,0,0,11,,,,,,,,,,,,,,,,,,,,,,,
D,36,1520,2/23/2005,11/3/2004,112,2.5,clear,0,0,0,0,,2,0,0,2,0,1,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,36,1520,3/9/2005,11/3/2004,126,4.5,clear,0,0,0,0,,4,0,0,0,4,0,0,0,0,13,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,36,1520,3/23/2005,11/3/2004,140,5,clear,0,0,0,0,,3,0,0,0,3,2,0,1,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,
D,36,1520,4/6/2005,11/3/2004,154,4.5,clear,0,0,0,0,,5,2,0,0,3,6,0,1,0,8,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,36,1520,4/20/2005,11/3/2004,168,1.5,lt milky,0,0,0,0,,3,2,0,0,1,1,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,
D,36,1520,5/4/2005,11/3/2004,182,3,very clear,0,0,0,0,,2,0,2,0,0,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,36,1520,5/18/2005,11/3/2004,196,2.5,clear,1,1,0,0,,1,0,0,1,0,2,0,0,5,29,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,36,1520,6/1/2005,11/3/2004,210,2,clear,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,36,1520,6/15/2005,11/3/2004,224,4,clear,0,0,0,0,,1,1,0,0,0,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,36,1520,6/30/2005,11/3/2004,239,5.5,clear,0,0,0,0,,1,0,1,0,0,0,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,36,1520,7/13/2005,11/3/2004,252,0,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,38,8,4/18/2004,4/18/2004,0,0.5,cloudy,0,0,0,0,,15,0,15,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,38,8,4/30/2004,4/18/2004,12,3,milky,0,0,0,0,,14,0,14,0,0,1,0,6,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,38,8,5/13/2004,4/18/2004,25,< 0.2,,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,3,0,,,,,,,,,,,,,,,,,,,,,,,
D,38,8,6/1/2004,4/18/2004,44,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D,38,8,6/15/2004,4/18/2004,58,2,milky,1,1,0,0,,3,0,0,2,1,0,0,26,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,38,8,6/29/2004,4/18/2004,72,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D,39,1651,12/1/2004,12/1/2004,0,2,lt milk,0,0,0,0,,0,0,0,0,0,2,0,0,2,0,0,5,,,,,,,,,,,,,,,,,,,,,,,
D,39,1651,12/15/2004,12/1/2004,14,2,clear,"0, 1 small spider",0,1,0,,0,0,0,0,0,4,0,0,0,80,2,138,,,,,,,,,,,,,,,,,,,,,,,
D,39,1651,12/29/2004,12/1/2004,28,5.5,lt milk,1,1,0,0,,0,0,0,0,0,6,0,0,0,23,30,21,,,,,,,,,,,,,,,,,,,,,,,
D,39,1651,1/10/2005,12/1/2004,40,5,milky,1,1,0,0,,0,0,0,0,0,10,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,39,1651,1/26/2005,12/1/2004,56,4.5,milky,"2, 1 sm fly",2,0,0,,0,0,0,0,0,10,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,39,1651,2/9/2005,12/1/2004,70,5.5,no data for color,3,3,0,0,,0,0,0,0,0,13,0,0,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,
D,39,1651,2/23/2005,12/1/2004,84,4.5,clear,6,6,0,0,,0,0,0,0,0,16,0,12,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,39,1651,3/9/2005,12/1/2004,98,2,milky,9,9,0,0,,0,0,0,0,0,9,0,0,0,0,1,100,,,,,,,,,,,,,,,,,,,,,,,
D,39,1651,3/23/2005,12/1/2004,112,2,cloudy,17,17,0,0,,0,0,0,0,0,10,0,5,1,0,7,0,,,,,,,,,,,,,,,,,,,,,,,
